-1,0,0,0,0
-0.875,0,0,0,0
-0.75,0,0,0,0
-0.625,0,0,0,0
-0.5,0,0,0,0
-0.375,0,0,0,0
-0.25,0,0,0,0
-0.125,57.7282,9.465,57.7282,9.465
0,62.4737,10.243,120.2019,19.708
0.125,104.0278,17.0561,224.2297,36.7641
0.25,97.4387,15.9758,321.6685,52.7399
0.375,51.9675,8.5205,373.6359,61.2604
0.5,81.1359,13.3028,454.7718,74.5632
0.625,44.2181,7.2499,498.9899,81.8131
0.75,36.2372,5.9414,535.2271,87.7545
0.875,27.5049,4.5096,562.7321,92.2641
1,20.3504,3.3366,583.0824,95.6007
1.125,2.8788,0.472,585.9612,96.0727
1.25,8.1509,1.3364,594.1121,97.4091
1.375,6.4987,1.0655,600.6108,98.4746
1.5,3.1072,0.5095,603.7181,98.9841
1.625,0.5234,0.0858,604.2415,99.0699
1.75,1.813,0.2973,606.0545,99.3671
1.875,0.987,0.1618,607.0415,99.529
2,0.1,0.0164,607.1415,99.5454
2.125,0,0,607.1415,99.5454
2.25,0,0,607.1415,99.5454
2.375,0,0,607.1415,99.5454
2.5,0.5676,0.0931,607.7091,99.6384
2.625,0.8324,0.1365,608.5415,99.7749
2.75,0,0,608.5415,99.7749
2.875,1,0.164,609.5415,99.9389
3,0,0,609.5415,99.9389
3.125,0,0,609.5415,99.9389
3.25,0,0,609.5415,99.9389
3.375,0,0,609.5415,99.9389
3.5,0,0,609.5415,99.9389
3.625,0.3729,0.0611,609.9144,100
3.75,0,0,609.9144,100
3.875,0,0,609.9144,100
4,0,0,609.9144,100
4.125,0,0,609.9144,100
4.25,0,0,609.9144,100
4.375,0,0,609.9144,100
4.5,0,0,609.9144,100
