-1,0,0,0,0
-0.875,3.5117,0.738,3.5117,0.738
-0.75,0,0,3.5117,0.738
-0.625,0,0,3.5117,0.738
-0.5,0,0,3.5117,0.738
-0.375,0,0,3.5117,0.738
-0.25,0.1,0.021,3.6117,0.759
-0.125,3.1756,0.6673,6.7873,1.4263
0,12.8014,2.6901,19.5887,4.1164
0.125,42.8417,9.0029,62.4304,13.1193
0.25,67.8012,14.2479,130.2315,27.3672
0.375,77.5334,16.2931,207.7649,43.6603
0.5,81.2307,17.07,288.9956,60.7303
0.625,47.6287,10.0088,336.6243,70.7391
0.75,43.0983,9.0568,379.7226,79.7959
0.875,32.869,6.9072,412.5915,86.7031
1,21.8059,4.5823,434.3974,91.2855
1.125,16.6128,3.4911,451.0102,94.7765
1.25,4.6769,0.9828,455.6871,95.7593
1.375,0.6497,0.1365,456.3367,95.8958
1.5,0,0,456.3367,95.8958
1.625,0,0,456.3367,95.8958
1.75,0,0,456.3367,95.8958
1.875,0,0,456.3367,95.8958
2,0,0,456.3367,95.8958
2.125,0,0,456.3367,95.8958
2.25,0,0,456.3367,95.8958
2.375,0,0,456.3367,95.8958
2.5,0,0,456.3367,95.8958
2.625,0,0,456.3367,95.8958
2.75,7.9133,1.6629,464.25,97.5588
2.875,1.4169,0.2977,465.6668,97.8565
3,0,0,465.6668,97.8565
3.125,0,0,465.6668,97.8565
3.25,0,0,465.6668,97.8565
3.375,3.0426,0.6394,468.7095,98.4959
3.5,5.8023,1.2193,474.5117,99.7152
3.625,0,0,474.5117,99.7152
3.75,1.3553,0.2848,475.867,100
3.875,0,0,475.867,100
4,0,0,475.867,100
4.125,0,0,475.867,100
4.25,0,0,475.867,100
4.375,0,0,475.867,100
4.5,0,0,475.867,100
