-1,84.2361,16.0695,84.2361,16.0695
-0.875,77.2566,14.738,161.4927,30.8075
-0.75,38.6776,7.3784,200.1703,38.1859
-0.625,61.9619,11.8203,262.1322,50.0061
-0.5,36.5952,6.9812,298.7275,56.9873
-0.375,34.7872,6.6362,333.5147,63.6236
-0.25,23.7974,4.5398,357.3121,68.1633
-0.125,28.9117,5.5154,386.2237,73.6787
0,23.6903,4.5193,409.9141,78.198
0.125,19.9845,3.8124,429.8986,82.0104
0.25,15.5178,2.9603,445.4163,84.9707
0.375,10.5122,2.0054,455.9285,86.9761
0.5,12.6571,2.4145,468.5856,89.3906
0.625,9.4788,1.8082,478.0644,91.1989
0.75,8.8478,1.6879,486.9122,92.8867
0.875,8.4219,1.6066,495.3341,94.4933
1,7.0285,1.3408,502.3626,95.8341
1.125,3.8576,0.7359,506.2202,96.57
1.25,2.0936,0.3994,508.3138,96.9694
1.375,3.8198,0.7287,512.1335,97.6981
1.5,1.8665,0.3561,514,98.0542
1.625,2.9,0.5532,516.9,98.6074
1.75,1.6065,0.3065,518.5065,98.9139
1.875,0.2935,0.056,518.8,98.9699
2,1.2,0.2289,520,99.1988
2.125,0.9128,0.1741,520.9128,99.3729
2.25,0.4872,0.0929,521.4,99.4659
2.375,2.1683,0.4136,523.5683,99.8795
2.5,0.3317,0.0633,523.9,99.9428
2.625,0.3,0.0572,524.2,100
2.75,0,0,524.2,100
2.875,0,0,524.2,100
3,0,0,524.2,100
3.125,0,0,524.2,100
3.25,0,0,524.2,100
3.375,0,0,524.2,100
3.5,0,0,524.2,100
3.625,0,0,524.2,100
3.75,0,0,524.2,100
3.875,0,0,524.2,100
4,0,0,524.2,100
4.125,0,0,524.2,100
4.25,0,0,524.2,100
4.375,0,0,524.2,100
4.5,0,0,524.2,100
