-1,0,0,0,0
-0.875,0,0,0,0
-0.75,0,0,0,0
-0.625,0,0,0,0
-0.5,0,0,0,0
-0.375,0,0,0,0
-0.25,1.5466,0.182,1.5466,0.182
-0.125,1.6917,0.199,3.2383,0.381
0,3.5445,0.417,6.7828,0.798
0.125,20.0673,2.3609,26.8502,3.1589
0.25,47.7059,5.6125,74.5561,8.7714
0.375,42.8654,5.0431,117.4215,13.8145
0.5,54.9709,6.4673,172.3924,20.2818
0.625,69.7061,8.2008,242.0984,28.4826
0.75,102.966,12.1138,345.0645,40.5965
0.875,115.3657,13.5726,460.4301,54.1691
1,103.6808,12.1979,564.1109,66.367
1.125,104.9551,12.3478,669.066,78.7149
1.25,71.566,8.4197,740.632,87.1346
1.375,49.4856,5.8219,790.1176,92.9565
1.5,25.4475,2.9939,815.5651,95.9504
1.625,14.4652,1.7018,830.0303,97.6522
1.75,4.5707,0.5377,834.601,98.1899
1.875,1.4162,0.1666,836.0171,98.3565
2,4.2951,0.5053,840.3122,98.8618
2.125,2.8049,0.33,843.1171,99.1918
2.25,0,0,843.1171,99.1918
2.375,0,0,843.1171,99.1918
2.5,0,0,843.1171,99.1918
2.625,0,0,843.1171,99.1918
2.75,0,0,843.1171,99.1918
2.875,2.674,0.3146,845.7911,99.5064
3,0.626,0.0737,846.4171,99.5801
3.125,0,0,846.4171,99.5801
3.25,0.9769,0.1149,847.3941,99.695
3.375,1.7231,0.2027,849.1171,99.8977
3.5,0,0,849.1171,99.8977
3.625,0,0,849.1171,99.8977
3.75,0,0,849.1171,99.8977
3.875,0.8694,0.1023,849.9865,100
4,0,0,849.9865,100
4.125,0,0,849.9865,100
4.25,0,0,849.9865,100
4.375,0,0,849.9865,100
4.5,0,0,849.9865,100
