-1,28.687,3.582,28.687,3.582
-0.875,46.011,5.7451,74.698,9.3271
-0.75,75.2233,9.3927,149.9213,18.7198
-0.625,70.2052,8.7661,220.1265,27.4859
-0.5,119.395,14.9081,339.5215,42.394
-0.375,175.3353,21.8931,514.8568,64.2871
-0.25,92.2189,11.5148,607.0757,75.8019
-0.125,74.2935,9.2766,681.3692,85.0785
0,48.0131,5.9951,729.3823,91.0736
0.125,34.4062,4.2961,763.7885,95.3697
0.25,16.846,2.1035,780.6345,97.4731
0.375,1.5551,0.1942,782.1895,97.6673
0.5,5.2278,0.6528,787.4174,98.32
0.625,2.7442,0.3427,790.1616,98.6627
0.75,0.7526,0.094,790.9142,98.7567
0.875,0.2287,0.0286,791.1429,98.7852
1,3.298,0.4118,794.4408,99.197
1.125,0.802,0.1001,795.2429,99.2972
1.25,1.1,0.1374,796.3429,99.4345
1.375,0,0,796.3429,99.4345
1.5,0,0,796.3429,99.4345
1.625,0.2,0.025,796.5429,99.4595
1.75,0.9054,0.1131,797.4482,99.5725
1.875,0.2946,0.0368,797.7429,99.6093
2,0.1902,0.0238,797.9331,99.6331
2.125,0.1098,0.0137,798.0429,99.6468
2.25,0,0,798.0429,99.6468
2.375,0,0,798.0429,99.6468
2.5,0,0,798.0429,99.6468
2.625,0,0,798.0429,99.6468
2.75,0,0,798.0429,99.6468
2.875,0,0,798.0429,99.6468
3,0,0,798.0429,99.6468
3.125,0,0,798.0429,99.6468
3.25,0,0,798.0429,99.6468
3.375,0,0,798.0429,99.6468
3.5,1.7288,0.2159,799.7716,99.8626
3.625,0.7435,0.0928,800.5152,99.9555
3.75,0,0,800.5152,99.9555
3.875,0.3565,0.0445,800.8716,100
4,0,0,800.8716,100
4.125,0,0,800.8716,100
4.25,0,0,800.8716,100
4.375,0,0,800.8716,100
4.5,0,0,800.8716,100
