-1,0,0,0,0
-0.875,0,0,0,0
-0.75,0,0,0,0
-0.625,0.3741,0.0702,0.3741,0.0702
-0.5,0,0,0.3741,0.0702
-0.375,0,0,0.3741,0.0702
-0.25,4.5791,0.8594,4.9531,0.9296
-0.125,5.1322,0.9632,10.0853,1.8928
0,9.0274,1.6942,19.1127,3.587
0.125,17.5608,3.2957,36.6735,6.8827
0.25,24.8471,4.6632,61.5206,11.5459
0.375,25.9318,4.8668,87.4524,16.4126
0.5,30.5312,5.7299,117.9837,22.1426
0.625,31.6772,5.945,149.6609,28.0876
0.75,56.3053,10.5671,205.9661,38.6547
0.875,55.6766,10.4491,261.6427,49.1037
1,54.1255,10.158,315.7682,59.2617
1.125,66.627,12.5042,382.3951,71.7659
1.25,68.6266,12.8795,451.0217,84.6454
1.375,38.7558,7.2735,489.7775,91.9189
1.5,22.026,4.1337,511.8036,96.0527
1.625,12.1705,2.2841,523.9741,98.3368
1.75,5.2195,0.9796,529.1936,99.3163
1.875,1.5805,0.2966,530.7741,99.6129
2,2,0.3753,532.7741,99.9883
2.125,0,0,532.7741,99.9883
2.25,0,0,532.7741,99.9883
2.375,0,0,532.7741,99.9883
2.5,0,0,532.7741,99.9883
2.625,0,0,532.7741,99.9883
2.75,0,0,532.7741,99.9883
2.875,0,0,532.7741,99.9883
3,0,0,532.7741,99.9883
3.125,0,0,532.7741,99.9883
3.25,0,0,532.7741,99.9883
3.375,0,0,532.7741,99.9883
3.5,0,0,532.7741,99.9883
3.625,0,0,532.7741,99.9883
3.75,0,0,532.7741,99.9883
3.875,0.0624,0.0117,532.8365,100
4,0,0,532.8365,100
4.125,0,0,532.8365,100
4.25,0,0,532.8365,100
4.375,0,0,532.8365,100
4.5,0,0,532.8365,100
