-1,0,0,0,0
-0.875,11.7558,1.24,11.7558,1.24
-0.75,9.752,1.0286,21.5078,2.2686
-0.625,29.1626,3.076,50.6704,5.3446
-0.5,54.1164,5.7081,104.7868,11.0527
-0.375,98.7932,10.4205,203.58,21.4732
-0.25,146.4152,15.4435,349.9952,36.9167
-0.125,135.214,14.2621,485.2092,51.1788
0,140.986,14.8709,626.1952,66.0497
0.125,100.7416,10.626,726.9369,76.6757
0.25,72.4583,7.6427,799.3952,84.3184
0.375,38.2429,4.0338,837.6381,88.3522
0.5,32.7395,3.4533,870.3776,91.8055
0.625,17.5042,1.8463,887.8818,93.6518
0.75,21.9916,2.3196,909.8734,95.9714
0.875,12.0842,1.2746,921.9575,97.246
1,6.7931,0.7165,928.7507,97.9625
1.125,6.4982,0.6854,935.2489,98.6479
1.25,2.3569,0.2486,937.6058,98.8965
1.375,2.609,0.2752,940.2148,99.1717
1.5,0.3575,0.0377,940.5723,99.2095
1.625,1.3063,0.1378,941.8786,99.3472
1.75,0.4768,0.0503,942.3554,99.3975
1.875,1.1427,0.1205,943.4982,99.5181
2,1.7518,0.1848,945.2499,99.7028
2.125,0.999,0.1054,946.2489,99.8082
2.25,0,0,946.2489,99.8082
2.375,0,0,946.2489,99.8082
2.5,0,0,946.2489,99.8082
2.625,0,0,946.2489,99.8082
2.75,0,0,946.2489,99.8082
2.875,0,0,946.2489,99.8082
3,0,0,946.2489,99.8082
3.125,0,0,946.2489,99.8082
3.25,0,0,946.2489,99.8082
3.375,0,0,946.2489,99.8082
3.5,0,0,946.2489,99.8082
3.625,0,0,946.2489,99.8082
3.75,1.3495,0.1423,947.5985,99.9506
3.875,0.4688,0.0494,948.0673,100
4,0,0,948.0673,100
4.125,0,0,948.0673,100
4.25,0,0,948.0673,100
4.375,0,0,948.0673,100
4.5,0,0,948.0673,100
