-1,0,0,0,0
-0.875,0,0,0,0
-0.75,0.3521,0.1122,0.3521,0.1122
-0.625,2.6086,0.8312,2.9608,0.9434
-0.5,1.1745,0.3742,4.1353,1.3177
-0.375,11.8284,3.7691,15.9637,5.0867
-0.25,11.0859,3.5325,27.0496,8.6192
-0.125,13.055,4.1599,40.1046,12.7791
0,17.0587,5.4356,57.1632,18.2147
0.125,28.8989,9.2085,86.0622,27.4232
0.25,20.7063,6.5979,106.7685,34.0211
0.375,30.3471,9.6699,137.1156,43.691
0.5,28.6336,9.1239,165.7492,52.815
0.625,31.4391,10.0179,197.1883,62.8328
0.75,27.41,8.734,224.5982,71.5669
0.875,12.036,3.8352,236.6342,75.402
1,8.6851,2.7675,245.3194,78.1695
1.125,9.8761,3.147,255.1955,81.3165
1.25,8.365,2.6655,263.5605,83.9819
1.375,6.6143,2.1076,270.1748,86.0896
1.5,5.4105,1.724,275.5853,87.8136
1.625,4.8434,1.5433,280.4287,89.3569
1.75,3.8487,1.2264,284.2774,90.5832
1.875,2.62,0.8349,286.8974,91.4181
2,2.2578,0.7194,289.1552,92.1375
2.125,2.3422,0.7463,291.4974,92.8839
2.25,0.7,0.2231,292.1974,93.1069
2.375,0,0,292.1974,93.1069
2.5,0,0,292.1974,93.1069
2.625,0,0,292.1974,93.1069
2.75,0,0,292.1974,93.1069
2.875,0,0,292.1974,93.1069
3,0,0,292.1974,93.1069
3.125,0.2,0.0637,292.3974,93.1706
3.25,2.4,0.7647,294.7974,93.9354
3.375,19.0326,6.0646,313.83,100
3.5,0,0,313.83,100
3.625,0,0,313.83,100
3.75,0,0,313.83,100
3.875,0,0,313.83,100
4,0,0,313.83,100
4.125,0,0,313.83,100
4.25,0,0,313.83,100
4.375,0,0,313.83,100
4.5,0,0,313.83,100
