-1,0,0,0,0
-0.875,10.853,1.593,10.853,1.593
-0.75,14.8626,2.1815,25.7156,3.7744
-0.625,18.7234,2.7481,44.439,6.5225
-0.5,22.679,3.3287,67.118,9.8512
-0.375,40.5655,5.954,107.6836,15.8052
-0.25,38.1163,5.5945,145.7998,21.3998
-0.125,73.9727,10.8573,219.7726,32.2571
0,45.135,6.6247,264.9075,38.8818
0.125,36.3932,5.3416,301.3007,44.2234
0.25,43.4686,6.3801,344.7693,50.6035
0.375,34.2368,5.0251,379.0061,55.6286
0.5,35.5594,5.2192,414.5655,60.8478
0.625,33.8401,4.9669,448.4056,65.8147
0.75,29.5306,4.3343,477.9362,70.149
0.875,41.0673,6.0276,519.0034,76.1767
1,34.7784,5.1046,553.7819,81.2813
1.125,39.0196,5.7271,592.8015,87.0084
1.25,31.9471,4.689,624.7486,91.6974
1.375,22.536,3.3077,647.2845,95.0051
1.5,11.7374,1.7228,659.0219,96.7279
1.625,10.2408,1.5031,669.2627,98.2309
1.75,4.1508,0.6092,673.4135,98.8402
1.875,2.0864,0.3062,675.4999,99.1464
2,0,0,675.4999,99.1464
2.125,0.5881,0.0863,676.088,99.2327
2.25,2.0193,0.2964,678.1073,99.5291
2.375,0.4579,0.0672,678.5652,99.5963
2.5,0,0,678.5652,99.5963
2.625,1.0504,0.1542,679.6155,99.7505
2.75,0,0,679.6155,99.7505
2.875,1.7,0.2495,681.3155,100
3,0,0,681.3155,100
3.125,0,0,681.3155,100
3.25,0,0,681.3155,100
3.375,0,0,681.3155,100
3.5,0,0,681.3155,100
3.625,0,0,681.3155,100
3.75,0,0,681.3155,100
3.875,0,0,681.3155,100
4,0,0,681.3155,100
4.125,0,0,681.3155,100
4.25,0,0,681.3155,100
4.375,0,0,681.3155,100
4.5,0,0,681.3155,100
